Day,C1,I,G,NX,new_cases,new_deaths,GDP
2015-02-24,-16.90518947,79310000.0,1214.892,-385.4,0.0,0.0,270000000000.0
2015-02-25,-17.65374682,80480000.0,1214.892,-385.4,0.0,0.0,272000000000.0
2015-02-26,-17.80135959,81500000.0,1214.892,-385.4,0.0,0.0,281000000000.0
2015-02-27,-17.68289608,101110000.0,1214.892,-385.4,0.0,0.0,280000000000.0
2015-03-02,-17.26805584,89790000.0,1214.892,-521.6,0.0,0.0,268000000000.0
2015-03-03,-18.09782614,83830000.0,1214.892,-521.6,0.0,0.0,268000000000.0
2015-03-04,-19.59174197,80900000.0,1214.892,-521.6,0.0,0.0,272000000000.0
2015-03-05,-18.82451897,75840000.0,1214.892,-521.6,0.0,0.0,265000000000.0
2015-03-06,-21.15847821,113350000.0,1214.892,-521.6,0.0,0.0,275000000000.0
2015-03-09,-20.78776926,85820000.0,1214.892,-521.6,0.0,0.0,276000000000.0
2015-03-10,-22.98602978,120450000.0,1214.892,-521.6,0.0,0.0,258000000000.0
2015-03-11,-24.42182466,102120000.0,1214.892,-521.6,0.0,0.0,266000000000.0
2015-03-12,-22.25279104,111550000.0,1214.892,-521.6,0.0,0.0,270000000000.0
2015-03-13,-23.0703313999999,113620000.0,1214.892,-521.6,0.0,0.0,266000000000.0
2015-03-16,-20.61599156,101760000.0,1214.892,-521.6,0.0,0.0,262000000000.0
2015-03-17,-22.01954405,82560000.0,1214.892,-521.6,0.0,0.0,261000000000.0
2015-03-18,-21.3431663,130950000.0,1214.892,-521.6,0.0,0.0,271000000000.0
2015-03-19,-22.5374014,107820000.0,1214.892,-521.6,0.0,0.0,264000000000.0
2015-03-20,-19.99215446,333870000.0,1214.892,-521.6,0.0,0.0,276000000000.0
2015-03-23,-19.66001244,98030000.0,1214.892,-521.6,0.0,0.0,278000000000.0
2015-03-24,-20.38032485,87190000.0,1214.892,-521.6,0.0,0.0,262000000000.0
2015-03-25,-22.33626973,106560000.0,1214.892,-521.6,0.0,0.0,259000000000.0
2015-03-26,-22.28407456,117740000.0,1214.892,-521.6,0.0,0.0,260000000000.0
2015-03-27,-22.45378038,103220000.0,1214.892,-521.6,0.0,0.0,269000000000.0
2015-03-30,-21.12421204,104040000.0,1214.892,-521.6,0.0,0.0,269000000000.0
2015-03-31,-22.13947635,119470000.0,1214.892,-521.6,0.0,0.0,266000000000.0
2015-04-01,-23.60217883,103360000.0,1219.564,-433.7,0.0,0.0,250000000000.0
2015-04-02,-23.26777754,87370000.0,1219.564,-433.7,0.0,0.0,254000000000.0
2015-04-06,-22.35211765,100850000.0,1219.564,-433.7,0.0,0.0,265000000000.0
2015-04-07,-23.18748749,72150000.0,1219.564,-433.7,0.0,0.0,263000000000.0
2015-04-08,-22.70160735,76820000.0,1219.564,-433.7,0.0,0.0,260000000000.0
2015-04-09,-22.60829318,86740000.0,1219.564,-433.7,0.0,0.0,253000000000.0
2015-04-10,-22.56135026,116410000.0,1219.564,-433.7,0.0,0.0,267000000000.0
2015-04-13,-23.07030276,120090000.0,1219.564,-433.7,0.0,0.0,264000000000.0
2015-04-14,-22.676694,82830000.0,1219.564,-433.7,0.0,0.0,256000000000.0
2015-04-15,-22.95905136,113610000.0,1219.564,-433.7,0.0,0.0,265000000000.0
2015-04-16,-23.36200621,89520000.0,1219.564,-433.7,0.0,0.0,254000000000.0
2015-04-17,-25.14679561,138860000.0,1219.564,-433.7,0.0,0.0,264000000000.0
2015-04-20,-24.44080777,103160000.0,1219.564,-433.7,0.0,0.0,254000000000.0
2015-04-21,-24.26362375,95180000.0,1219.564,-433.7,0.0,0.0,251000000000.0
2015-04-22,-23.71186231,91260000.0,1219.564,-433.7,0.0,0.0,267000000000.0
2015-04-23,-25.11538806,100240000.0,1219.564,-433.7,0.0,0.0,256000000000.0
2015-04-24,-24.88438818,119130000.0,1219.564,-433.7,0.0,0.0,262000000000.0
2015-04-27,-25.73080974,121110000.0,1219.564,-433.7,0.0,0.0,263000000000.0
2015-04-28,-26.05349545,124930000.0,1219.564,-433.7,0.0,0.0,260000000000.0
2015-04-29,-27.25601169,102080000.0,1219.564,-433.7,0.0,0.0,266000000000.0
2015-04-30,-27.00537202,129180000.0,1219.564,-433.7,0.0,0.0,252000000000.0
2015-05-01,-25.28410837,91700000.0,1219.564,-434.4,0.0,0.0,260000000000.0
2015-05-04,-24.68066639,86010000.0,1219.564,-434.4,0.0,0.0,262000000000.0
2015-05-05,-25.80696075,95340000.0,1219.564,-434.4,0.0,0.0,260000000000.0
2015-05-06,-25.9322516,100430000.0,1219.564,-434.4,0.0,0.0,264000000000.0
2015-05-07,-25.92363311,80920000.0,1219.564,-434.4,0.0,0.0,257000000000.0
2015-05-08,-24.51922478,94960000.0,1219.564,-434.4,0.0,0.0,260000000000.0
2015-05-11,-25.29302972,86050000.0,1219.564,-434.4,0.0,0.0,256000000000.0
2015-05-12,-24.97828356,89270000.0,1219.564,-434.4,0.0,0.0,263000000000.0
2015-05-13,-25.53615599,85180000.0,1219.564,-434.4,0.0,0.0,260000000000.0
2015-05-14,-23.92832937,91580000.0,1219.564,-434.4,0.0,0.0,259000000000.0
2015-05-15,-23.20520827,108220000.0,1219.564,-434.4,0.0,0.0,256000000000.0
2015-05-18,-23.01092043,79080000.0,1219.564,-434.4,0.0,0.0,261000000000.0
2015-05-19,-25.38729573,87200000.0,1219.564,-434.4,0.0,0.0,268000000000.0
2015-05-20,-26.05456865,80190000.0,1219.564,-434.4,0.0,0.0,257000000000.0
2015-05-21,-26.17493156,84270000.0,1219.564,-434.4,0.0,0.0,260000000000.0
2015-05-22,-27.01275182,78890000.0,1219.564,-434.4,0.0,0.0,255000000000.0
2015-05-26,-28.35211121,109440000.0,1219.564,-434.4,0.0,0.0,267000000000.0
2015-05-27,-27.74450616,96400000.0,1219.564,-434.4,0.0,0.0,267000000000.0
2015-05-28,-27.72209351,67510000.0,1219.564,-434.4,0.0,0.0,254000000000.0
2015-05-29,-28.93319895,139810000.0,1219.564,-434.4,0.0,0.0,256000000000.0
2015-06-01,-29.0712656,85640000.0,1219.564,-462.6,0.0,0.0,260000000000.0
2015-06-02,-29.34298292,77550000.0,1219.564,-462.6,0.0,0.0,257000000000.0
2015-06-03,-29.42217193,73120000.0,1219.564,-462.6,0.0,0.0,263000000000.0
2015-06-04,-30.68935555,93470000.0,1219.564,-462.6,0.0,0.0,264000000000.0
2015-06-05,-32.36318017,89140000.0,1219.564,-462.6,0.0,0.0,253000000000.0
2015-06-08,-32.59633994,86300000.0,1219.564,-462.6,0.0,0.0,254000000000.0
2015-06-09,-31.91645082,90550000.0,1219.564,-462.6,0.0,0.0,251000000000.0
2015-06-10,-30.95959957,96980000.0,1219.564,-462.6,0.0,0.0,257000000000.0
2015-06-11,-30.87870454,89490000.0,1219.564,-462.6,0.0,0.0,255000000000.0
2015-06-12,-31.69792748,83760000.0,1219.564,-462.6,0.0,0.0,262000000000.0
2015-06-15,-32.97713387,91920000.0,1219.564,-462.6,0.0,0.0,259000000000.0
2015-06-16,-31.69155604,77510000.0,1219.564,-462.6,0.0,0.0,263000000000.0
2015-06-17,-30.64254783,92410000.0,1219.564,-462.6,0.0,0.0,260000000000.0
2015-06-18,-29.50412342,94460000.0,1219.564,-462.6,0.0,0.0,258000000000.0
2015-06-19,-30.01271084,258300000.0,1219.564,-462.6,0.0,0.0,265000000000.0
2015-06-22,-29.70174664,77780000.0,1219.564,-462.6,0.0,0.0,254000000000.0
2015-06-23,-30.23551674,75970000.0,1219.564,-462.6,0.0,0.0,258000000000.0
2015-06-24,-30.67759516,104980000.0,1219.564,-462.6,0.0,0.0,253000000000.0
2015-06-25,-31.31713574,78990000.0,1219.564,-462.6,0.0,0.0,263000000000.0
2015-06-26,-31.13552538,158120000.0,1219.564,-462.6,0.0,0.0,253000000000.0
2015-06-29,-32.78042983,116340000.0,1219.564,-462.6,0.0,0.0,248000000000.0
2015-06-30,-33.32948273,126460000.0,1219.564,-462.6,0.0,0.0,249000000000.0
2015-07-01,-31.15972106,87010000.0,1220.249,-424.3,0.0,0.0,263000000000.0
2015-07-02,-30.99552614,83080000.0,1220.249,-424.3,0.0,0.0,269000000000.0
2015-07-06,-30.58993926,90130000.0,1220.249,-424.3,0.0,0.0,260000000000.0
2015-07-07,-27.83444524,105840000.0,1220.249,-424.3,0.0,0.0,261000000000.0
2015-07-08,-29.12794862,69830000.0,1220.249,-424.3,0.0,0.0,258000000000.0
2015-07-09,-29.93865013,100520000.0,1220.249,-424.3,0.0,0.0,268000000000.0
2015-07-10,-29.07796358,85800000.0,1220.249,-424.3,0.0,0.0,263000000000.0
2015-07-13,-27.26778451,86380000.0,1220.249,-424.3,0.0,0.0,267000000000.0
2015-07-14,-27.23932032,76740000.0,1220.249,-424.3,0.0,0.0,266000000000.0
2015-07-15,-27.61334793,80460000.0,1220.249,-424.3,0.0,0.0,275000000000.0
2015-07-16,-27.13071049,85030000.0,1220.249,-424.3,0.0,0.0,279000000000.0
2015-07-17,-27.54169406,106510000.0,1220.249,-424.3,0.0,0.0,276000000000.0
2015-07-20,-27.52539517,75060000.0,1220.249,-424.3,0.0,0.0,265000000000.0
2015-07-21,-28.27184347,100170000.0,1220.249,-424.3,0.0,0.0,276000000000.0
2015-07-22,-28.36482472,112370000.0,1220.249,-424.3,0.0,0.0,274000000000.0
2015-07-23,-29.01788343,88600000.0,1220.249,-424.3,0.0,0.0,260000000000.0
2015-07-24,-30.22522154,103470000.0,1220.249,-424.3,0.0,0.0,268000000000.0
2015-07-27,-30.75579144,117860000.0,1220.249,-424.3,0.0,0.0,267000000000.0
2015-07-28,-29.92228836,103450000.0,1220.249,-424.3,0.0,0.0,264000000000.0
2015-07-29,-29.42790991,93140000.0,1220.249,-424.3,0.0,0.0,268000000000.0
2015-07-30,-31.2598691,76650000.0,1220.249,-424.3,0.0,0.0,262000000000.0
2015-07-31,-31.83673453,106120000.0,1220.249,-424.3,0.0,0.0,271000000000.0
2015-08-03,-31.29944426,87880000.0,1220.249,-488.1,0.0,0.0,266000000000.0
2015-08-04,-31.33956628,99060000.0,1220.249,-488.1,0.0,0.0,263000000000.0
2015-08-05,-29.93416598,102450000.0,1220.249,-488.1,0.0,0.0,261000000000.0
2015-08-06,-30.48165885,96170000.0,1220.249,-488.1,0.0,0.0,265000000000.0
2015-08-07,-31.7178291,81800000.0,1220.249,-488.1,0.0,0.0,254000000000.0
2015-08-10,-31.06661244,92430000.0,1220.249,-488.1,0.0,0.0,267000000000.0
2015-08-11,-31.07397807,103010000.0,1220.249,-488.1,0.0,0.0,261000000000.0
2015-08-12,-30.66145537,120400000.0,1220.249,-488.1,0.0,0.0,266000000000.0
2015-08-13,-31.16747005,88550000.0,1220.249,-488.1,0.0,0.0,259000000000.0
2015-08-14,-30.86754057,82120000.0,1220.249,-488.1,0.0,0.0,262000000000.0
2015-08-17,-30.95688445,73380000.0,1220.249,-488.1,0.0,0.0,262000000000.0
2015-08-18,-32.88621481,79900000.0,1220.249,-488.1,0.0,0.0,266000000000.0
2015-08-19,-34.47052837,104720000.0,1220.249,-488.1,0.0,0.0,256000000000.0
2015-08-20,-35.14500514,128530000.0,1220.249,-488.1,0.0,0.0,259000000000.0
2015-08-21,-38.4607736,225170000.0,1220.249,-488.1,0.0,0.0,241000000000.0
2015-08-24,-43.78388382,293920000.0,1220.249,-488.1,0.0,0.0,243000000000.0
2015-08-25,-45.75714028,213220000.0,1220.249,-488.1,0.0,0.0,230000000000.0
2015-08-26,-41.86668026,208420000.0,1220.249,-488.1,0.0,0.0,250000000000.0
2015-08-27,-40.14862295,171980000.0,1220.249,-488.1,0.0,0.0,244000000000.0
2015-08-28,-41.09015515,131790000.0,1220.249,-488.1,0.0,0.0,245000000000.0
2015-08-31,-41.81121173,141440000.0,1220.249,-488.1,0.0,0.0,248000000000.0
2015-09-01,-43.53403739,171390000.0,1220.249,-424.8,0.0,0.0,243000000000.0
2015-09-02,-42.44691995,133480000.0,1220.249,-424.8,0.0,0.0,240000000000.0
2015-09-03,-41.8529705,109730000.0,1220.249,-424.8,0.0,0.0,249000000000.0
2015-09-04,-43.76696718,127270000.0,1220.249,-424.8,0.0,0.0,241000000000.0
2015-09-08,-40.71160307,123870000.0,1220.249,-424.8,0.0,0.0,243000000000.0
2015-09-09,-43.14787697,118790000.0,1220.249,-424.8,0.0,0.0,245000000000.0
2015-09-10,-43.80888978,122690000.0,1220.249,-424.8,0.0,0.0,248000000000.0
2015-09-11,-43.18058824,104630000.0,1220.249,-424.8,0.0,0.0,240000000000.0
2015-09-14,-43.82081574,92660000.0,1220.249,-424.8,0.0,0.0,253000000000.0
2015-09-15,-42.59448578,93050000.0,1220.249,-424.8,0.0,0.0,246000000000.0
2015-09-16,-41.46894971,99620000.0,1220.249,-424.8,0.0,0.0,244000000000.0
2015-09-17,-41.38585651,129600000.0,1220.249,-424.8,0.0,0.0,247000000000.0
2015-09-18,-42.50815208,341690000.0,1220.249,-424.8,0.0,0.0,245000000000.0
2015-09-21,-41.54047986,90730000.0,1220.249,-424.8,0.0,0.0,251000000000.0
2015-09-22,-42.50998386,119010000.0,1220.249,-424.8,0.0,0.0,252000000000.0
2015-09-23,-42.37201024,86030000.0,1220.249,-424.8,0.0,0.0,246000000000.0
2015-09-24,-41.60325924,122220000.0,1220.249,-424.8,0.0,0.0,238000000000.0
2015-09-25,-40.41562276,130790000.0,1220.249,-424.8,0.0,0.0,251000000000.0
2015-09-28,-41.44660282,139930000.0,1220.249,-424.8,0.0,0.0,243000000000.0
2015-09-29,-40.81687189,121160000.0,1220.249,-424.8,0.0,0.0,241000000000.0
2015-09-30,-39.69209968,145740000.0,1220.249,-424.8,0.0,0.0,244000000000.0
2015-10-01,-40.96407104,111420000.0,1228.464,-454.8,0.0,0.0,233000000000.0
2015-10-02,-40.01626426,136870000.0,1228.464,-454.8,0.0,0.0,243000000000.0
2015-10-05,-38.17834407,127660000.0,1228.464,-454.8,0.0,0.0,246000000000.0
2015-10-06,-37.6687352,120010000.0,1228.464,-454.8,0.0,0.0,251000000000.0
2015-10-07,-36.33798097,115690000.0,1228.464,-454.8,0.0,0.0,249000000000.0
2015-10-08,-35.35506864,100730000.0,1228.464,-454.8,0.0,0.0,254000000000.0
2015-10-09,-35.2197662999999,103730000.0,1228.464,-454.8,0.0,0.0,245000000000.0
2015-10-12,-35.28501159,72500000.0,1228.464,-454.8,0.0,0.0,252000000000.0
2015-10-13,-36.10963505,99400000.0,1228.464,-454.8,0.0,0.0,259000000000.0
2015-10-14,-40.81009424,120110000.0,1228.464,-454.8,0.0,0.0,251000000000.0
2015-10-15,-40.88763085,122960000.0,1228.464,-454.8,0.0,0.0,255000000000.0
2015-10-16,-40.20937356,145880000.0,1228.464,-454.8,0.0,0.0,255000000000.0
2015-10-19,-39.88621266,118430000.0,1228.464,-454.8,0.0,0.0,261000000000.0
2015-10-20,-40.29540943,106670000.0,1228.464,-454.8,0.0,0.0,248000000000.0
2015-10-21,-40.86433905,107100000.0,1228.464,-454.8,0.0,0.0,249000000000.0
2015-10-22,-38.64156554,152420000.0,1228.464,-454.8,0.0,0.0,261000000000.0
2015-10-23,-38.14915618,158090000.0,1228.464,-454.8,0.0,0.0,266000000000.0
2015-10-26,-38.05484746,116660000.0,1228.464,-454.8,0.0,0.0,265000000000.0
2015-10-27,-38.36192091,113960000.0,1228.464,-454.8,0.0,0.0,260000000000.0
2015-10-28,-38.7663426,115630000.0,1228.464,-454.8,0.0,0.0,264000000000.0
2015-10-29,-38.22747241,90300000.0,1228.464,-454.8,0.0,0.0,257000000000.0
2015-10-30,-39.39115713,149250000.0,1228.464,-454.8,0.0,0.0,255000000000.0
2015-11-02,-39.38438552,100840000.0,1228.464,-435.7,0.0,0.0,270000000000.0
2015-11-03,-39.00443631,92290000.0,1228.464,-435.7,0.0,0.0,270000000000.0
2015-11-04,-38.97117336,99890000.0,1228.464,-435.7,0.0,0.0,257000000000.0
2015-11-05,-39.15093051,98910000.0,1228.464,-435.7,0.0,0.0,258000000000.0
2015-11-06,-39.9216638,107450000.0,1228.464,-435.7,0.0,0.0,272000000000.0
2015-11-09,-40.62329772,121210000.0,1228.464,-435.7,0.0,0.0,255000000000.0
2015-11-10,-40.28123437,108640000.0,1228.464,-435.7,0.0,0.0,264000000000.0
2015-11-11,-40.63712871,95230000.0,1228.464,-435.7,0.0,0.0,258000000000.0
2015-11-12,-42.30820798,113660000.0,1228.464,-435.7,0.0,0.0,252000000000.0
2015-11-13,-43.22932564,134640000.0,1228.464,-435.7,0.0,0.0,249000000000.0
2015-11-16,-40.76446077,137590000.0,1228.464,-435.7,0.0,0.0,259000000000.0
2015-11-17,-39.8406887999999,167190000.0,1228.464,-435.7,0.0,0.0,253000000000.0
2015-11-18,-37.9954937,106810000.0,1228.464,-435.7,0.0,0.0,254000000000.0
2015-11-19,-37.59734708,114630000.0,1228.464,-435.7,0.0,0.0,261000000000.0
2015-11-20,-38.68490125,153140000.0,1228.464,-435.7,0.0,0.0,257000000000.0
2015-11-23,-38.08970946,134680000.0,1228.464,-435.7,0.0,0.0,265000000000.0
2015-11-24,-38.10226249,127170000.0,1228.464,-435.7,0.0,0.0,269000000000.0
2015-11-25,-38.25038943,82540000.0,1228.464,-435.7,0.0,0.0,270000000000.0
2015-11-27,-38.52163469,82540000.0,1228.464,-435.7,0.0,0.0,267000000000.0
2015-11-30,-40.03171057,155560000.0,1228.464,-435.7,0.0,0.0,264000000000.0
2015-12-01,-38.77189522,103880000.0,1228.464,-447.0,0.0,0.0,269000000000.0
2015-12-02,-39.98766326,102860000.0,1228.464,-447.0,0.0,0.0,254000000000.0
2015-12-03,-39.74647974,126990000.0,1228.464,-447.0,0.0,0.0,252000000000.0
2015-12-04,-37.20373783,137650000.0,1228.464,-447.0,0.0,0.0,256000000000.0
2015-12-07,-36.5030992,99670000.0,1228.464,-447.0,0.0,0.0,266000000000.0
2015-12-08,-37.69704534,113720000.0,1228.464,-447.0,0.0,0.0,259000000000.0
2015-12-09,-38.53926707,122020000.0,1228.464,-447.0,0.0,0.0,263000000000.0
2015-12-10,-38.28313182,107310000.0,1228.464,-447.0,0.0,0.0,260000000000.0
2015-12-11,-38.96124173,134510000.0,1228.464,-447.0,0.0,0.0,253000000000.0
2015-12-14,-37.87714928,142540000.0,1228.464,-447.0,0.0,0.0,259000000000.0
2015-12-15,-36.91637955,123430000.0,1228.464,-447.0,0.0,0.0,255000000000.0
2015-12-16,-34.9139975,123790000.0,1228.464,-447.0,0.0,0.0,269000000000.0
2015-12-17,-36.62787493,115780000.0,1228.464,-447.0,0.0,0.0,253000000000.0
2015-12-18,-39.03516266,344560000.0,1228.464,-447.0,0.0,0.0,257000000000.0
2015-12-21,-37.75342005,114910000.0,1228.464,-447.0,0.0,0.0,260000000000.0
2015-12-22,-36.14644362,91570000.0,1228.464,-447.0,0.0,0.0,261000000000.0
2015-12-23,-35.18690947,92820000.0,1228.464,-447.0,0.0,0.0,257000000000.0
2015-12-24,-35.49505295,40350000.0,1228.464,-447.0,0.0,0.0,259000000000.0
2015-12-28,-35.42134067,59770000.0,1228.464,-447.0,0.0,0.0,263000000000.0
2015-12-29,-34.2298917,69860000.0,1228.464,-447.0,0.0,0.0,258000000000.0
2015-12-30,-34.49035446,59760000.0,1228.464,-447.0,0.0,0.0,264000000000.0
2015-12-31,-35.71885844,93690000.0,1228.464,-447.0,0.0,0.0,260000000000.0
2016-01-04,-36.9001326,148060000.0,1229.417,-423.1,0.0,0.0,283000000000.0
2016-01-05,-35.45267605,105750000.0,1229.417,-423.1,0.0,0.0,282000000000.0
2016-01-06,-35.46369226,120250000.0,1229.417,-423.1,0.0,0.0,278000000000.0
2016-01-07,-35.73633113,176240000.0,1229.417,-423.1,0.0,0.0,263000000000.0
2016-01-08,-37.6041223,141850000.0,1229.417,-423.1,0.0,0.0,265000000000.0
2016-01-11,-36.63778328,127790000.0,1229.417,-423.1,0.0,0.0,271000000000.0
2016-01-12,-37.00168367,117480000.0,1229.417,-423.1,0.0,0.0,269000000000.0
2016-01-13,-39.04721732,153530000.0,1229.417,-423.1,0.0,0.0,265000000000.0
2016-01-14,-38.39356781,158830000.0,1229.417,-423.1,0.0,0.0,265000000000.0
2016-01-15,-40.67742274,239210000.0,1229.417,-423.1,0.0,0.0,253000000000.0
2016-01-19,-38.42034601,144360000.0,1229.417,-423.1,0.0,0.0,254000000000.0
2016-01-20,-41.02366174,191870000.0,1229.417,-423.1,0.0,0.0,252000000000.0
2016-01-21,-39.50813046,145140000.0,1229.417,-423.1,0.0,0.0,263000000000.0
2016-01-22,-37.92614945,145850000.0,1229.417,-423.1,0.0,0.0,259000000000.0
2016-01-25,-37.64557834,123250000.0,1229.417,-423.1,0.0,0.0,258000000000.0
2016-01-26,-36.0080775,118210000.0,1229.417,-423.1,0.0,0.0,262000000000.0
2016-01-27,-36.21057793,138350000.0,1229.417,-423.1,0.0,0.0,265000000000.0
2016-01-28,-34.74729069,130120000.0,1229.417,-423.1,0.0,0.0,261000000000.0
2016-01-29,-31.3946837,217940000.0,1229.417,-423.1,0.0,0.0,264000000000.0
2016-02-01,-30.80787948,114450000.0,1229.417,-440.3,0.0,0.0,266000000000.0
2016-02-02,-32.16729491,126210000.0,1229.417,-440.3,0.0,0.0,260000000000.0
2016-02-03,-31.82301533,141870000.0,1229.417,-440.3,0.0,0.0,270000000000.0
2016-02-04,-32.54036904,131490000.0,1229.417,-440.3,0.0,0.0,259000000000.0
2016-02-05,-31.90191532,139010000.0,1229.417,-440.3,0.0,0.0,267000000000.0
2016-02-08,-31.05932878,165880000.0,1229.417,-440.3,0.0,0.0,264000000000.0
2016-02-09,-31.39422546,127740000.0,1229.417,-440.3,0.0,0.0,263000000000.0
2016-02-10,-32.34969766,122290000.0,1229.417,-440.3,0.0,0.0,255000000000.0
2016-02-11,-33.96745285,172070000.0,1229.417,-440.3,0.0,0.0,253000000000.0
2016-02-12,-32.00343938,132550000.0,1229.417,-440.3,0.0,0.0,252000000000.0
2016-02-16,-31.84904331,142030000.0,1229.417,-440.3,0.0,0.0,257000000000.0
2016-02-17,-30.72864852,124080000.0,1229.417,-440.3,0.0,0.0,273000000000.0
2016-02-18,-32.30967159,104950000.0,1229.417,-440.3,0.0,0.0,260000000000.0
2016-02-19,-32.04814171,134340000.0,1229.417,-440.3,0.0,0.0,262000000000.0
2016-02-22,-31.05037756,102240000.0,1229.417,-440.3,0.0,0.0,278000000000.0
2016-02-23,-30.8200476,98170000.0,1229.417,-440.3,0.0,0.0,261000000000.0
2016-02-24,-30.4400253999999,93620000.0,1229.417,-440.3,0.0,0.0,274000000000.0
2016-02-25,-28.91752353,94120000.0,1229.417,-440.3,0.0,0.0,278000000000.0
2016-02-26,-31.76877659,98480000.0,1229.417,-440.3,0.0,0.0,273000000000.0
2016-02-29,-32.57611828,126220000.0,1229.417,-440.3,0.0,0.0,266000000000.0
2016-03-01,-31.31011222,105050000.0,1229.417,-355.4,0.0,0.0,273000000000.0
2016-03-02,-31.05431727,104470000.0,1229.417,-355.4,0.0,0.0,282000000000.0
2016-03-03,-30.55997925,91110000.0,1229.417,-355.4,0.0,0.0,268000000000.0
2016-03-04,-29.37757645,106910000.0,1229.417,-355.4,0.0,0.0,283000000000.0
2016-03-07,-29.17401982,100290000.0,1229.417,-355.4,0.0,0.0,274000000000.0
2016-03-08,-28.84936152,108380000.0,1229.417,-355.4,0.0,0.0,283000000000.0
2016-03-09,-29.00265519,116690000.0,1229.417,-355.4,0.0,0.0,280000000000.0
2016-03-10,-29.17304915,117570000.0,1229.417,-355.4,0.0,0.0,273000000000.0
2016-03-11,-29.41101929,123420000.0,1229.417,-355.4,0.0,0.0,279000000000.0
2016-03-14,-29.88354814,96350000.0,1229.417,-355.4,0.0,0.0,280000000000.0
2016-03-15,-29.09593568,92830000.0,1229.417,-355.4,0.0,0.0,276000000000.0
2016-03-16,-29.30581139,118710000.0,1229.417,-355.4,0.0,0.0,276000000000.0
2016-03-17,-28.35193218,117990000.0,1229.417,-355.4,0.0,0.0,287000000000.0
2016-03-18,-28.73589261,321230000.0,1229.417,-355.4,0.0,0.0,280000000000.0
2016-03-21,-27.82807336,84410000.0,1229.417,-355.4,0.0,0.0,290000000000.0
2016-03-22,-28.57422394,95450000.0,1229.417,-355.4,0.0,0.0,278000000000.0
2016-03-23,-28.79609501,84240000.0,1229.417,-355.4,0.0,0.0,293000000000.0
2016-03-24,-28.43087168,84100000.0,1229.417,-355.4,0.0,0.0,280000000000.0
2016-03-28,-28.34823822,70460000.0,1229.417,-355.4,0.0,0.0,282000000000.0
2016-03-29,-28.066204,86160000.0,1229.417,-355.4,0.0,0.0,283000000000.0
2016-03-30,-27.02838255,79330000.0,1229.417,-355.4,0.0,0.0,295000000000.0
2016-03-31,-27.56011773,102600000.0,1229.417,-355.4,0.0,0.0,288000000000.0
2016-04-01,-25.83696952,104890000.0,1227.123,-386.0,0.0,0.0,260000000000.0
2016-04-04,-25.96661681,85230000.0,1227.123,-386.0,0.0,0.0,262000000000.0
2016-04-05,-26.65833223,115230000.0,1227.123,-386.0,0.0,0.0,254000000000.0
2016-04-06,-25.6451721,99410000.0,1227.123,-386.0,0.0,0.0,263000000000.0
2016-04-07,-26.70284655,90120000.0,1227.123,-386.0,0.0,0.0,259000000000.0
2016-04-08,-26.14143936,79990000.0,1227.123,-386.0,0.0,0.0,261000000000.0
2016-04-11,-27.24034802,107100000.0,1227.123,-386.0,0.0,0.0,249000000000.0
2016-04-12,-25.94223406,81020000.0,1227.123,-386.0,0.0,0.0,260000000000.0
2016-04-13,-26.31886028,91710000.0,1227.123,-386.0,0.0,0.0,258000000000.0
2016-04-14,-27.24853698,84510000.0,1227.123,-386.0,0.0,0.0,261000000000.0
2016-04-15,-26.61502687,118160000.0,1227.123,-386.0,0.0,0.0,267000000000.0
2016-04-18,-25.77802238,89390000.0,1227.123,-386.0,0.0,0.0,255000000000.0
2016-04-19,-25.28552573,89820000.0,1227.123,-386.0,0.0,0.0,260000000000.0
2016-04-20,-27.69701015,100210000.0,1227.123,-386.0,0.0,0.0,260000000000.0
2016-04-21,-29.32782282,102720000.0,1227.123,-386.0,0.0,0.0,270000000000.0
2016-04-22,-28.55026137,134120000.0,1227.123,-386.0,0.0,0.0,263000000000.0
2016-04-25,-27.40649662,83770000.0,1227.123,-386.0,0.0,0.0,266000000000.0
2016-04-26,-28.67866175,92570000.0,1227.123,-386.0,0.0,0.0,257000000000.0
2016-04-27,-28.37552723,109090000.0,1227.123,-386.0,0.0,0.0,268000000000.0
2016-04-28,-28.65603936,100920000.0,1227.123,-386.0,0.0,0.0,262000000000.0
2016-04-29,-29.83155563,136670000.0,1227.123,-386.0,0.0,0.0,252000000000.0
2016-05-02,-29.158262,80100000.0,1227.123,-420.0,0.0,0.0,259000000000.0
2016-05-03,-29.44685241,97060000.0,1227.123,-420.0,0.0,0.0,263000000000.0
2016-05-04,-28.82130246,95020000.0,1227.123,-420.0,0.0,0.0,256000000000.0
2016-05-05,-28.88648644,81530000.0,1227.123,-420.0,0.0,0.0,259000000000.0
2016-05-06,-27.35617822,80020000.0,1227.123,-420.0,0.0,0.0,258000000000.0
2016-05-09,-26.75459758,85590000.0,1227.123,-420.0,0.0,0.0,261000000000.0
2016-05-10,-26.04920484,75790000.0,1227.123,-420.0,0.0,0.0,258000000000.0
2016-05-11,-28.25848206,87390000.0,1227.123,-420.0,0.0,0.0,251000000000.0
2016-05-12,-27.60730469,88560000.0,1227.123,-420.0,0.0,0.0,265000000000.0
2016-05-13,-30.45748403,86640000.0,1227.123,-420.0,0.0,0.0,258000000000.0
2016-05-16,-29.48644041,88440000.0,1227.123,-420.0,0.0,0.0,265000000000.0
